"Date","surveyors","taxon","Species","No_Obs","Adult","Adults_removed","Juv","Juv_removed","Larvae","Larvae_removed","Egg_mass","Disposition","County","Site_name","Site_at","Start_NAD83_East","Start_NAD83_North","End_NAD83_East","End_NAD83_North","Dry_site","System_type","Water_source","Length_m","Width_m","Start_time","End_time","Total_survey_time","Habitat_type","Precipitation","Air_temp_150cm_C","Water_tmp_5cm_C","Relative_humidity","Wind_speed","Floating_veg_perc","Floating_species","Submerged_veg_perc","Submerged_species","Emergent_veg_perc","Emergent_species","Perimeter_veg_perc","Perimeter_species","Grazing_activity","Comments","Final_Start_NAD83_East","Final_Start_NAD83_North"
2024-08-29,"RJV, HEY","FROG","RACH",2,0,0,2,0,0,0,0,"observed","Pima","Pump Canyon","LCNCA",541072,3526464,540306,3524938,"no","stream","spring",NA,"6","1947","2143",116,"lotic","none","23.7","21.8","45.5","still","0","0","5","potamogeton, algae","15","grasses, forbs, eleocharis, ash","65","grasses, forbs, eleocharis, ash","sign","1 uncertain",NA,NA
2024-09-03,"JLM, SES, RJV","FROG","RACA",172,0,0,172,125,0,0,0,"removed","Santa Cruz","Section 1","Babacomari",551445,3499790,547970,3500331,"no","stream","spring",NA,"13","2230","114",164,"lotic","none","17.899999999999999","18.600000000000001","62.3","still","10","lemma, algae","0","0","10","grasses, willow, tule","80","grasses, eleocharis, willow, cottonwood","sign",NA,NA,NA
2024-09-03,"JLM, SES, RJV","FROG","RACH",9,9,5,0,0,0,0,0,"translocation","Santa Cruz","Section 1","Babacomari",551445,3499790,547970,3500331,"no","stream","spring",NA,"13","2230","114",164,"lotic","none","17.899999999999999","18.600000000000001","62.3","still","10","lemma, algae","0","0","10","grasses, willow, tule","80","grasses, eleocharis, willow, cottonwood","sign","9 RACH obs in pool @ 548265 3500201. 5 adult RACH collected for translocation to Telles Tank at AWRR",NA,NA
2024-09-03,"HEY, SMC","FROG","RACA",28,0,0,28,17,0,0,0,"removed","Santa Cruz","Section 2","Babacomari",551445,3499790,551886,3499599,"no","stream","spring",NA,"6","2150","135",131,"lotic","none","17","16.7","66","still","80","lemma, algae","15","algae","20","grasses, forbs, willow","55","grasses, willow, ash, cottonwood","sign","Lap 1: 2150-2304, Lap 2: 0038-0135",NA,NA
2024-09-03,"HEY, SMC","FROG","RACA",1,0,0,1,1,0,0,0,"removed","Santa Cruz","Section 3 House Pond","Babacomari",552082,3499617,NA,NA,"no","pond","runoff","228","178","2317","37",80,"lentic","none","13.9","22.7","73.8","still","5","algae","25","potamogeton","5","grasses, forbs, willow","100","grasses, eleocharis, willow, cottonwood","sign","155mm SVL",NA,NA
2024-09-03,"KLW, JLS","FROG","RACA",114,0,0,114,83,0,0,0,"removed","Cochise","Section 4","Babacomari",552087,3499687,552918,3499750,"no","stream","spring",NA,"15","1246","1510",144,"lotic","none","32.299999999999997","22.9","24.1","still","30","lemma, algae","25","algae","30","eleocharis, scirpus, sedge, willow","95","grasses, sedge, willow, cottonwood","sign","good to shoot in the day",NA,NA
2024-09-03,"KLW, JLS","FROG","RACA",99,0,0,99,88,4,0,0,"removed","Cochise","Section 4","Babacomari",552087,3499687,552918,3499750,"no","stream","spring",NA,"15","2143","2341",118,"lotic","none","18.100000000000001","18.600000000000001","62.2","still","30","lemma, algae","25","algae","30","eleocharis, scirpus, sedge, willow","95","grasses, sedge, willow, cottonwood","sign",NA,NA,NA
2024-09-03,"KLW, JLS","FROG","RACA",13,0,0,13,13,0,0,0,"removed","Cochise","Section 5","Babacomari",552918,3499750,553078,3500061,"no","stream","spring",NA,"7","2","32",30,"lotic","none","18.100000000000001","18.600000000000001","62.2","still","0","0","0","0","25","forbs, sedge, willow, eleocharis","100","grasses, sedge, willow, cottonwood","sign","Water level dropping",NA,NA
2024-09-03,"KLW, JLS","FROG","RACA",62,0,0,61,52,1,1,0,"removed","Cochise","Section 6","Babacomari",553078,3500061,553765,3500290,"no","stream","spring",NA,"13","32","135",63,"lotic","none","20.2","19.899999999999999","62.1","still","5","lemma, algae","5","algae","15","sedge, willow, forbs","95","grasses, sedge, willow, cottonwood","sign",NA,NA,NA
2024-09-03,"SNA, HLD","FROG","RACA",2,0,0,1,1,1,0,0,"removed","Cochise","Section 11","Babacomari",556311,3499660,556744,3499797,"no","stream","spring",NA,"11","2147","2257",70,"lotic","none","17.600000000000001","20.3","72.099999999999994","still","0","0","0","0","15","grasses, willow","100","grasses, eleocharis, willow, cottonwood","sign",NA,NA,NA
2024-09-03,"SNA, HLD","FROG","RACA",1,0,0,1,1,0,0,0,"removed","Cochise","Section 12","Babacomari",556744,3499797,557083,3500176,"no","stream","spring",NA,"9","2303","2336",33,"lotic","none","17.600000000000001","19.899999999999999","77.5","still","0","0","0","0","10","eleocharis, willow","95","grasses, willow, ash, cottonwood","sign",NA,NA,NA
2024-09-03,"SNA, HLD","FROG","RACA",0,0,0,0,0,0,0,0,"none","Cochise","Section 13","Babacomari",557083,3500176,557307,3500095,"no","stream","spring",NA,"14","2336","7",31,"lotic","none","19.100000000000001","20.7","66.900000000000006","still","0","0","0","0","10","scirpus, willow","95","grasses, seep willow, ash, willow","sign",NA,NA,NA
2024-09-04,"HEY, SMC","FROG","RACA",319,0,0,319,118,0,0,0,"removed","Santa Cruz","Section 1","Babacomari",551445,3499790,547970,3500331,"no","stream","spring",NA,"13","1240","1514",214,"lotic","none","32.299999999999997","26.5","26.4","still","10","lemma, algae","0","0","10","grasses, willow, tule","80","grasses, eleocharis, willow, cottonwood","sign","Several plop counts. Includes 2nd groups numbers (32/65 juvs)",NA,NA
2024-09-04,"JLM, SES, RJV","FROG","RACH",19,19,0,0,0,0,0,0,"translocation","Santa Cruz","Tellas Tank","Appleton-Whittell",546769,3497848,NA,NA,"no","stock tank","well","7","6","132","140",8,"lentic","none","12.3","15.2","88.5","still","100","lemma, algae","0","0","30","grasses, cockelbur","100","grasses, cockelbur","none","19 frogs obs before adding in 5 adult RACH from Babacomari Ranch Section 1 (548265 3500201)",NA,NA
2024-09-04,"JLM, SES, RJV","FROG","RACA",80,0,0,80,38,22,0,0,"removed","Cochise","Section 7","Babacomari",553765,3500290,554479,3500235,"no","stream","spring",NA,"14","1240","1457",137,"lotic","none","30.6","22.5","31.6","still","5","algae","0","0","20","sedge, willow, forbs","100","grasses, willow, ash, cottonwood","sign","All tads in side pool near canoe pool",NA,NA
2024-09-05,"SMC, HEY, SNA, HLD","FROG","RACA",359,0,0,359,245,0,0,0,"removed","Santa Cruz","Section 1","Babacomari",551445,3499790,547970,3500331,"no","stream","spring",NA,"13","2015","10",235,"lotic","none","26.2","23.3","42.6","still","10","lemma, algae","0","0","10","grasses, willow, tule","80","grasses, eleocharis, willow, cottonwood","sign",NA,NA,NA
2024-09-05,"SMC, HEY, SNA, HLD","FROG","RACH",8,4,0,4,0,0,0,0,"observed","Santa Cruz","Section 1","Babacomari",551445,3499790,547970,3500331,"no","stream","spring",NA,"13","2015","10",235,"lotic","none","26.2","23.3","42.6","still","10","lemma, algae","0","0","10","grasses, willow, tule","80","grasses, eleocharis, willow, cottonwood","sign","1 adult uncertain",NA,NA
2024-09-05,"SMC, HEY, SNA, HLD","FROG","SPMU",1,1,0,0,0,0,0,0,"observed","Santa Cruz","Section 1","Babacomari",551445,3499790,547970,3500331,"no","stream","spring",NA,"13","2015","10",235,"lotic","none","26.2","23.3","42.6","still","10","lemma, algae","0","0","10","grasses, willow, tule","80","grasses, eleocharis, willow, cottonwood","sign",NA,NA,NA
2024-09-05,"JML, SES, RJV","FROG","RACA",5,1,1,4,3,0,0,0,"removed","Santa Cruz","Section 2","Babacomari",551445,3499790,551886,3499599,"no","stream","spring",NA,"6","2057","2144",47,"lotic","none","16.399999999999999","22","84.2","still","80","lemma, algae","15","algae","20","grasses, forbs, willow","55","grasses, willow, ash, cottonwood","sign","adult apx 120mm, had a wound from previous week",NA,NA
2024-09-05,"KLW, JLS","FROG","RACA",127,0,0,127,127,0,0,0,"removed","Cochise","Section 4","Babacomari",552087,3499687,552918,3499750,"no","stream","spring",NA,"15","1950","2202",132,"lotic","none","18.7","18.8","59.3","still","30","lemma, algae","25","algae","30","eleocharis, scirpus, sedge, willow","95","grasses, sedge, willow, cottonwood","sign","JML, SES, RJV came at 2252-2350, +17 frogs",NA,NA
2024-09-05,"KLW, JLS","FROG","RACA",11,0,0,11,10,0,0,0,"removed","Cochise","Section 5","Babacomari",552918,3499750,553078,3500061,"no","stream","spring",NA,"7","2205","2235",30,"lotic","none","18.7","18.8","59.3","still","0","0","0","0","25","forbs, sedge, willow, eleocharis","100","grasses, sedge, willow, cottonwood","sign",NA,NA,NA
2024-09-05,"KLW, JLS","FROG","RACA",51,0,0,51,22,3,0,0,"removed","Cochise","Section 6","Babacomari",553078,3500061,553765,3500290,"no","stream","spring",NA,"13","2240","15",95,"lotic","none","18.5","20.6","69.8","still","5","lemma, algae","5","algae","15","sedge, willow, forbs","95","grasses, sedge, willow, cottonwood","sign","Ran out of ammo.",NA,NA
2024-09-10,"SNA, HLD","FROG","RACA",2,0,0,2,1,0,0,0,"removed","Cochise","Section 8","Babacomari",554479,3500235,554939,3500021,"no","stream","spring",NA,"7","2350","34",44,"lotic","none","15.6","16.2","42.2","still","0","0","0","0","0","0","10","forbs, willow","sign","All dry except for pool 1 at Sec8/9 break. Lyre snake seen eating baby bird.",NA,NA
2024-09-10,"SNA, HLD","FROG","RACA",10,0,0,10,8,0,0,0,"removed","Cochise","Section 9","Babacomari",554939,3500021,555514,3500303,"no","stream","spring",NA,"7","2025","2348",203,"lotic","none","20.8","21.4","40.4","still","0","0","0","0","0","0","10","forbs, willow","sign","Only two pools in ths section. 1st: just left of culvert, 5 juv obs/5 rem. 2nd: at 8/9 break by the big rocks, 5 juv obs/ 3 rem.",NA,NA
2024-09-10,"SNA, HLD","FROG","SPMU",2,0,0,2,0,0,0,0,"observed","Cochise","Section 9","Babacomari",554939,3500021,555514,3500303,"no","stream","spring",NA,"7","2025","2348",203,"lotic","none","20.8","21.4","40.4","still","0","0","0","0","0","0","10","forbs, willow","sign",NA,NA,NA
2024-09-10,"SES, JLS","FROG","RACA",3,0,0,3,3,0,0,0,"removed","Cochise","Section 11","Babacomari",556311,3499660,556744,3499797,"no","stream","spring",NA,"11","2224","114",110,"lotic","none","11.4","17.600000000000001","63.6","still","0","0","0","0","15","grasses, willow","100","grasses, eleocharis, willow, cottonwood","sign",NA,NA,NA
2024-09-10,"SES, JLS","FROG","RACA",1,0,0,1,1,0,0,0,"removed","Cochise","Section 10","Babacomari",555514,3500303,556311,3499660,"no","stream","spring",NA,"5","2028","2224",116,"lotic","none","16.7","15.3","36.6","still","0","0","0","0","0","0","0","0","sign","Sat at pool for 1hr+",NA,NA
2024-09-10,"RJV, HEY, KLW","FROG","RACA",12,0,0,12,12,0,0,0,"removed","Cochise","Section 12","Babacomari",556744,3499797,557083,3500176,"no","stream","spring",NA,"9","2008","2111",63,"lotic","none","16.3","19.600000000000001","46.7","still","0","0","0","0","10","eleocharis, willow","95","grasses, willow, ash, cottonwood","sign",NA,NA,NA
2024-09-10,"RJV, HEY, KLW","FROG","RACA",1,0,0,1,1,0,0,0,"removed","Cochise","Section 13","Babacomari",557083,3500176,557307,3500095,"no","stream","spring",NA,"14","2136","2158",22,"lotic","none","15.3","18.8","51.2","still","0","0","0","0","10","scirpus, willow","95","grasses, seep willow, ash, willow","sign",NA,NA,NA
2024-09-10,"RJV, HEY, KLW","FROG","RACA",2,0,0,2,2,0,0,0,"removed","Cochise","Section 14","Babacomari",557307,3500095,558470,3500013,"no","stream","spring",NA,"8","2158","2259",61,"lotic","none","16.7","18.8","36.5","still","0","0","0","0","10","grasses, eleocharis, forbs, willow","95","grasses, seep willow, ash, willow","sign",NA,NA,NA
2024-09-10,"RJV, HEY, KLW","FROG","RACA",4,0,0,4,4,0,0,0,"removed","Cochise","Section 15","Babacomari",558470,3500013,558983,3500134,"no","stream","spring",NA,"5","2250","2300",10,"lotic","none","17.8","16.600000000000001","35.9","still","0","0","0","0","0","0","85","grasses, seep willow, ash, cottonwood","sign","Only one small wet pool at end of section.",NA,NA
2024-09-10,"JML","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Cemetery Tank","Cobre Ridge",472869,3483682,NA,NA,"no","stock tank","runoff","68","48","1348","1408",20,"lentic","steady","35.200000000000003","29.9","15.6","breezy","0","0","15","potamogeton, algae","20","grasses","100","grasses","present","Cows present around water's edge; could use a night survey.",NA,NA
2024-09-10,"JML","FROG","RACA",51,0,0,51,20,0,0,0,"removed","Pima","Roadside Tank","Cobre Ridge",468203,3491462,NA,NA,"no","stock tank","runoff","13","11","1510","1547",37,"lentic","none","34.9","31.5","15.7","breezy","0","0","15","algae","5","grasses","85","grasses, mimosa, hackberry","none","60-100mm SVL",NA,NA
2024-09-10,"JML","FROG","RACH",28,28,0,0,0,0,0,0,"observed","Santa Cruz","Jarillas Tank","Cobre Ridge",467081,3484459,NA,NA,"no","stock tank","runoff","98","64","1616","1638",22,"lentic","none","33.799999999999997","28.5","11.5","breezy","50","elodea","75","elodea, algae, potamogeton","10","eleocharis, sedge, grasses","100","grasses, forbs, oak","sign","apx 65-80mm SVL",NA,NA
2024-09-10,"JML","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Alamo Tank","Cobre Ridge",466978,3483241,NA,NA,"no","stock tank","runoff","120","80","1658","1719",21,"lentic","none","n/r","29","n/r","breezy","40","lemma, algae","10","najas","0","0","10","grasses, forbs","present",NA,NA,NA
2024-09-10,"JML","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Frog Tank","Cobre Ridge",465419,3485055,NA,NA,"no","stock tank","runoff","76","48","1802","1812",10,"lentic","none","n/r","28","n/r","breezy","0","0","10","potamogeton, algae","10","grasses, sedge","100","grasses, sedge","sign",NA,NA,NA
2024-09-10,"JML","none","none",0,0,0,0,0,0,0,0,"none","Pima","Watergate Tank","Cobre Ridge",465415,3489074,NA,NA,"no","stock tank","runoff","94","28","2145","2155",10,"lentic","none","21.3","26.1","42.7","still","0","0","0","0","10","grasses, willow","60","grasses, forbs, willow","sign",NA,NA,NA
2024-09-10,"JML","none","none",0,0,0,0,0,0,0,0,"none","Pima","Chilton Tank","Cobre Ridge",465838,3490344,NA,NA,"no","stock tank","runoff","51","30","2241","2249",8,"lentic","none","19.5","25.3","54","still","15","lemma, algae","0","0","10","grasses, eleocharis, smartweed","100","grasses, forbs","sign",NA,NA,NA
2024-09-10,"JML","FROG","RACA",6,0,0,6,6,0,0,0,"removed","Pima","Arivaca Tank","Cobre Ridge",465686,3491105,NA,NA,"no","stock tank","runoff","112","50","2311","2336",35,"lentic","none","19","25.4","59.8","still","5","lemma, algae","0","0","10","grasses, eleocharis","90","grasses, forbs, shrubs, mesquite","sign","65-80mm SVL",NA,NA
2024-09-11,"JML, SMC","FROG","RACA",39,0,0,39,10,0,0,0,"removed","Pima","Roadside Tank","Cobre Ridge",468203,3491462,NA,NA,"no","stock tank","runoff","13","11","26","48",22,"lentic","none","n/r","n/r","n/r","still","0","0","15","algae","5","grasses","85","grasses, mimosa, hackberry","none","60-100mm SVL",NA,NA
2024-09-11,"JML, SMC","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","TNC, Upper","Canelo",544852,3492268,544813,3492004,"no","stream","spring",NA,"6","1414","1533",79,"lotic","none","31.7","18.100000000000001","23.6","breezy","5","algae","5","algae","15","grasses, willow, scirpus, eleocharis","100","grasses, eleocharis, forbs, willow","none","Waited on suspect splash in pool at beginning of survey. No frogs observed after an hour. Likely a chub or sucker fish",NA,NA
2024-09-11,"JML, SMC","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","TNC, Lower","Canelo",544875,3492309,544978,3492466,"no","stream","spring",NA,"3","1414","1451",36,"lotic","none","31.7","20.5","23.6","breezy","0","0","5","algae","10","grasses, scirpus, willow","90","grasses, eleocharis, forbs, willow","none","Survey stretch mostly dry, few pools",NA,NA
2024-09-11,"JML, SMC","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Turkey Creek, Canelo Project","Canelo",546093,3491491,546787,3492538,"no","stream","spring",NA,"4","1551","1612",21,"lotic","none","32","n/r","21.5","breezy","0","0","0","0","10","forbs, scirpus, willow","60","forbs, scirpus, willow","none","All dry except for spring pool just downstream of the Stein's son's house.",NA,NA
2024-09-11,"JML, SMC","none","none",0,0,0,0,0,0,0,0,"none","Pima","Beck Tank","Elgin Buffer Zone",536214,3506957,NA,NA,"no","stock tank","runoff","30","21","1733","1741",8,"lentic","none","30.5","24.5","18.2","breezy","10","algae","40","potamogeton, algae","75","smartweed, cocklebur, forbs","80","cocklebur, forbs","sign","Water only a few inches in depth. Ornate box turtle discovered in middle fo dirt track leading to Beck Tank (JML photos)",NA,NA
2024-09-11,"JML, SMC","TURTLE","KISO",2,2,0,0,0,0,0,0,"observed","Santa Cruz","Jack Daniels Dam","Elgin Buffer Zone",547974,3505155,NA,NA,"no","stock tank","runoff","120","37","1735","1749",14,"lentic","none","29.1","26.1","28.1","breezy","0","0","10","potamogeton","15","grasses, forbs, smartweed","75","grasses, forbs, smartweed","sign",NA,NA,NA
2024-09-11,"JML, SMC","FROG","RACH",3,1,0,2,0,0,0,0,"observed","Pima","Springwater Wetland","LCNCA",539161,3518944,NA,NA,"no","wetland","spring","28","27","1952","2006",14,"lentic","none","15.9","19.100000000000001","53.5","still","90","lemma, algae","0","0","90","hydrocotyl, eleocharis, grasses, typha","95","grasses, sedge, willow, typha","none","apx 80mm, apx 55mm. Upon hiking out of the fenced wetland, we came upon a muddy puddle (43x7m), 0.12mi SW of Springwater with 20 small adult RACH",NA,NA
2024-09-11,"JML, SMC","FROG","RACH",6,6,0,0,0,0,0,0,"observed","Pima","Lower Empire Gulch","LCNCA",538695,3518657,538792,3519122,"no","stream","spring",NA,"5","2036","2100",24,"lotic","none","14.4","17.399999999999999","67.599999999999994","still","100","lemma, algae","0","0","20","grasses, eleocharis, sedge","100","grasses, eleocharis, sedge","sign","Survey started downstream and worked upstream. Only 1st half of survey had wet habitat/pools. 2nd half dried out completely.",NA,NA
2024-09-11,"JML, SMC","FROG","RACH",1,1,0,0,0,0,0,0,"observed","Pima","Crescent Wetlands","LCNCA",538110,3517840,NA,NA,"no","wetland","spring","30","5","2112","2118",6,"lentic","none","14.4","21.5","82.1","still","0","0","0","0","10","grasses, scirpus, bidens","100","grasses, scirpus, bidens","none",NA,NA,NA
2024-09-11,"JML, SMC","none","none",0,0,0,0,0,0,0,0,"none","Pima","Egret Wetlands","LCNCA",538073,3517773,NA,NA,"no","wetland","spring","13","7","2121","2124",3,"lentic","none","14.4","19.100000000000001","82.1","still","0","0","0","0","5","grasses","90","grasses, sedge","none",NA,NA,NA
2024-09-11,"JML, SMC","none","none",0,0,0,0,0,0,0,0,"none","Pima","Heart Wetlands","LCNCA",538043,3517859,NA,NA,"no","wetland","spring","9","7","2131","2134",3,"lentic","none","14.4","n/r","82.1","still","100","lemma, algae","0","0","0","0","20","grasses","none","essentially a mud puddle",NA,NA
2024-09-11,"JML, SMC","FROG","RACH",1,1,0,0,0,0,0,0,"observed","Pima","Karen's Tank","LCNCA",534403,3517385,NA,NA,"no","stock tank","runoff","40","26","2216","2224",8,"lentic","none","19.7","20","45.8","still","0","0","15","potamogeton","10","grasses","90","grasses, mesquite","sign","apx 70mm SVL. Well pipe not flowing.",NA,NA
2024-09-11,"JML, SMC","FROG","BUAL",3,2,0,1,0,0,0,0,"observed","Pima","Karen's Tank","LCNCA",534403,3517385,NA,NA,"no","stock tank","runoff","40","26","2216","2224",8,"lentic","none","19.7","20","45.8","still","0","0","15","potamogeton","10","grasses","90","grasses, mesquite","sign",NA,NA,NA
2024-09-11,"JML, SMC","FROG","RACH",2,2,0,0,0,0,0,0,"observed","Pima","Empire Gulch Spring","LCNCA",534339,3517030,534180,3516981,"no","stream","spring","n/r","n/r","2244","2315",31,"lotic","none","16.100000000000001","17.600000000000001","60.2","still","50","lemma, algae","0","0","15","watercress, willow, eleocharis, forbs","80","grasses, watercress, willow, cottonwood","sign","Small adults (apx 60mm SVL). 1 in spring head pool, 1 in creek run midway",NA,NA
